superregion2,iso3,age,female,urban,edu,year,varnum,v27_type,v27_type_desc,median,upperci_95,lowerci_95
FSU,BLR,999.0,999,999,999,2018,27,2,2: Macronutrients,13.9144125060188,16.7851638587468,11.2885403689536
LAC,BLZ,999.0,999,999,999,2018,27,2,2: Macronutrients,7.73272689605857,9.72340118123866,5.98828422924307
LAC,BOL,999.0,999,999,999,2018,27,2,2: Macronutrients,11.4844755307065,12.9392713806826,10.0742330780039
LAC,BRA,999.0,999,999,999,2018,27,2,2: Macronutrients,10.094794691406,10.5936581962864,9.630162443522368
LAC,BRB,999.0,999,999,999,2018,27,2,2: Macronutrients,8.92376638407502,10.0379486268742,7.85248284641619
Asia,BRN,999.0,999,999,999,2018,27,2,2: Macronutrients,12.8714095352988,15.3539845038473,10.5706171178886
SAARC,BTN,999.0,999,999,999,2018,27,2,2: Macronutrients,6.60046632650754,10.4461577535958,3.83218553987402
SSA,BWA,999.0,999,999,999,2018,27,2,2: Macronutrients,8.5033211846106,11.6060868487148,6.0769125798416
SSA,CAF,999.0,999,999,999,2018,27,2,2: Macronutrients,9.0921613511993,12.3164645029628,6.55036568635785
HIC,CAN,999.0,999,999,999,2018,27,2,2: Macronutrients,10.9871739215021,11.3937934435083,10.5913697554274
HIC,CHE,999.0,999,999,999,2018,27,2,2: Macronutrients,13.587969492187,15.0701551856335,12.1948289615899
LAC,CHL,999.0,999,999,999,2018,27,2,2: Macronutrients,10.745743551494,11.8673444754256,9.66361908349902
Asia,CHN,999.0,999,999,999,2018,27,2,2: Macronutrients,10.042017165005,10.8769018703112,9.24171805692543
SSA,CIV,999.0,999,999,999,2018,27,2,2: Macronutrients,9.876873328115932,13.2285894771735,7.23235899183721
SSA,CMR,999.0,999,999,999,2018,27,2,2: Macronutrients,4.44016542782698,5.16416851435266,3.82624317882629
SSA,COD,999.0,999,999,999,2018,27,2,2: Macronutrients,16.3917814428628,19.5775114581068,13.5109145742199
SSA,COG,999.0,999,999,999,2018,27,2,2: Macronutrients,9.544161345904508,12.8108583872201,6.89413152938842
LAC,COL,999.0,999,999,999,2018,27,2,2: Macronutrients,8.82620447378184,9.86950582407604,7.78027225370652
SSA,COM,999.0,999,999,999,2018,27,2,2: Macronutrients,9.21429310909687,12.4393844415129,6.62518810364473
SSA,CPV,999.0,999,999,999,2018,27,2,2: Macronutrients,11.4293058810821,15.0235643839278,8.47301329360671
LAC,CRI,999.0,999,999,999,2018,27,2,2: Macronutrients,10.9795336677449,13.429597015198,8.71485152641373
LAC,CUB,999.0,999,999,999,2018,27,2,2: Macronutrients,6.66853271038375,8.54031742335077,5.05326845219713
HIC,CYP,999.0,999,999,999,2018,27,2,2: Macronutrients,12.2033772079575,13.926264864489,10.6102488312821
FSU,CZE,999.0,999,999,999,2018,27,2,2: Macronutrients,14.0757190758567,16.9106999254697,11.4103700724361
HIC,DEU,999.0,999,999,999,2018,27,2,2: Macronutrients,15.0180085929091,15.4997145524241,14.5499437298347
SSA,DJI,999.0,999,999,999,2018,27,2,2: Macronutrients,10.2617339604275,13.6803662825976,7.47219241528809
LAC,DMA,999.0,999,999,999,2018,27,2,2: Macronutrients,10.9049217326316,13.3093017063729,8.63218475575799
HIC,DNK,999.0,999,999,999,2018,27,2,2: Macronutrients,13.8179732470643,15.0909879809005,12.6317698253448
LAC,DOM,999.0,999,999,999,2018,27,2,2: Macronutrients,10.9363764272786,13.4214592643935,8.71776648694646
MENA,DZA,999.0,999,999,999,2018,27,2,2: Macronutrients,12.9974363856417,15.2999673291326,10.925382622575
LAC,ECU,999.0,999,999,999,2018,27,2,2: Macronutrients,13.3673428725996,16.3591379489989,10.6380460745028
MENA,EGY,999.0,999,999,999,2018,27,2,2: Macronutrients,7.90761818584258,10.1297713880825,6.0255698846094
SSA,ERI,999.0,999,999,999,2018,27,2,2: Macronutrients,9.30529901195416,12.5496542167498,6.68210821074209
HIC,ESP,999.0,999,999,999,2018,27,2,2: Macronutrients,12.7461075971065,14.3402145722734,11.2099779838643
FSU,EST,999.0,999,999,999,2018,27,2,2: Macronutrients,13.7060382349543,14.3208073192933,13.0916977091232
SSA,ETH,999.0,999,999,999,2018,27,2,2: Macronutrients,6.65351271065817,9.454967521803948,4.50215489972218
HIC,FIN,999.0,999,999,999,2018,27,2,2: Macronutrients,13.9284044223328,14.775234686273,13.0679142616807
Asia,FJI,999.0,999,999,999,2018,27,2,2: Macronutrients,18.1010038405085,21.3690210814497,15.0465954564759
HIC,FRA,999.0,999,999,999,2018,27,2,2: Macronutrients,16.7578738259536,17.1597314162069,16.3670895992348
Asia,FSM,999.0,999,999,999,2018,27,2,2: Macronutrients,14.502891172786,17.2817100849831,12.0136106908063
SSA,GAB,999.0,999,999,999,2018,27,2,2: Macronutrients,11.2614337821923,14.9000014674126,8.30934454719791
HIC,GBR,999.0,999,999,999,2018,27,2,2: Macronutrients,12.2924373701777,12.9445187010646,11.5780867554908
FSU,GEO,999.0,999,999,999,2018,27,2,2: Macronutrients,9.31260725201768,11.9303670431368,7.07505860508525
SSA,GHA,999.0,999,999,999,2018,27,2,2: Macronutrients,7.1571201232087,8.53235191653519,5.91257025384993
SSA,GIN,999.0,999,999,999,2018,27,2,2: Macronutrients,9.46103045096642,12.8381134372227,6.80022673186648
SSA,GMB,999.0,999,999,999,2018,27,2,2: Macronutrients,9.554127283388247,12.9383290173075,6.80847904426243
SSA,GNB,999.0,999,999,999,2018,27,2,2: Macronutrients,11.2119419049239,14.7540652958089,8.24485715168612
SSA,GNQ,999.0,999,999,999,2018,27,2,2: Macronutrients,10.1846073515503,13.5295631464658,7.44478326098963
HIC,GRC,999.0,999,999,999,2018,27,2,2: Macronutrients,14.5338667734113,16.021789581138,13.1611371289199
LAC,GRD,999.0,999,999,999,2018,27,2,2: Macronutrients,11.6089702231972,14.232964983617,9.17109517768283
LAC,GTM,999.0,999,999,999,2018,27,2,2: Macronutrients,5.08980537636525,5.88569539182778,4.40065271269215
LAC,GUY,999.0,999,999,999,2018,27,2,2: Macronutrients,9.54366401726342,11.7251405209497,7.53504563661973
LAC,HND,999.0,999,999,999,2018,27,2,2: Macronutrients,9.7516903148149,12.0215769872189,7.70655026233517
