superregion2,iso3,age,female,urban,edu,year,varnum,v51_type,v51_type_desc,median,upperci_95,lowerci_95
SAARC,LKA,999.0,999,999,999,2018,51,3,3: Micronutrients,46.0473311706518,68.1199334676959,32.3596146744527
SSA,LSO,999.0,999,999,999,2018,51,3,3: Micronutrients,95.084053620849,122.906517620687,74.2111421778877
FSU,LTU,999.0,999,999,999,2018,51,3,3: Micronutrients,75.5177138243768,102.695731456785,56.1571162305296
HIC,LUX,999.0,999,999,999,2018,51,3,3: Micronutrients,115.201500035543,140.383856431677,93.5690562799653
FSU,LVA,999.0,999,999,999,2018,51,3,3: Micronutrients,82.8332916556321,112.286762696807,62.411655946867
MENA,MAR,999.0,999,999,999,2018,51,3,3: Micronutrients,93.7117181740822,130.185784578971,67.4490632485078
FSU,MDA,999.0,999,999,999,2018,51,3,3: Micronutrients,74.154521523766,100.768529740174,55.8595128231337
SSA,MDG,999.0,999,999,999,2018,51,3,3: Micronutrients,101.989275547107,132.902899343533,79.9975620373836
SAARC,MDV,999.0,999,999,999,2018,51,3,3: Micronutrients,47.688843138976,69.981373850935,33.4327550968193
LAC,MEX,999.0,999,999,999,2018,51,3,3: Micronutrients,101.636137969425,106.283077807982,97.1088505339968
Asia,MHL,999.0,999,999,999,2018,51,3,3: Micronutrients,72.3564401219902,97.39340680206172,56.1520479250449
FSU,MKD,999.0,999,999,999,2018,51,3,3: Micronutrients,163.073601162046,216.518153763507,123.502289884201
SSA,MLI,999.0,999,999,999,2018,51,3,3: Micronutrients,92.4096979156384,122.397832065412,71.4765253844621
HIC,MLT,999.0,999,999,999,2018,51,3,3: Micronutrients,62.6322198983591,90.3193806474595,42.8426115607051
Asia,MMR,999.0,999,999,999,2018,51,3,3: Micronutrients,70.7223462399937,95.902489326904,54.6706723884051
FSU,MNE,999.0,999,999,999,2018,51,3,3: Micronutrients,233.405398507034,301.303938170808,177.739851443049
FSU,MNG,999.0,999,999,999,2018,51,3,3: Micronutrients,136.808594433601,182.264614272402,103.509544880576
SSA,MOZ,999.0,999,999,999,2018,51,3,3: Micronutrients,196.402428765996,238.796835365167,157.060533950357
SSA,MRT,999.0,999,999,999,2018,51,3,3: Micronutrients,77.8712028125684,105.672206118388,58.7692221851096
SSA,MUS,999.0,999,999,999,2018,51,3,3: Micronutrients,101.735057831236,133.02314224119,79.5538735925391
