Region,iso3,age,female,urban,edu,year,varnum,v39_type,v39_type_desc,Median,country name
SSA,LBR,999.0,999,999,999,2018,39,3,3: Micronutrients,22.4911704811626,Liberia
MENA,LBY,999.0,999,999,999,2018,39,3,3: Micronutrients,8.05904325591741,Libya
LAC,LCA,999.0,999,999,999,2018,39,3,3: Micronutrients,13.9190049853708,Saint Lucia
SAARC,LKA,999.0,999,999,999,2018,39,3,3: Micronutrients,19.6881554030508,Sri Lanka
SSA,LSO,999.0,999,999,999,2018,39,3,3: Micronutrients,33.4313506622771,Lesotho
FSU,LTU,999.0,999,999,999,2018,39,3,3: Micronutrients,10.8887528512585,Lithuania
HIC,LUX,999.0,999,999,999,2018,39,3,3: Micronutrients,11.9753472711746,Luxembourg
FSU,LVA,999.0,999,999,999,2018,39,3,3: Micronutrients,15.9273854524023,Latvia
MENA,MAR,999.0,999,999,999,2018,39,3,3: Micronutrients,13.6593742229089,Morocco
FSU,MDA,999.0,999,999,999,2018,39,3,3: Micronutrients,13.5796472121096,Moldova
SSA,MDG,999.0,999,999,999,2018,39,3,3: Micronutrients,6.82271866719373,Madagascar
SAARC,MDV,999.0,999,999,999,2018,39,3,3: Micronutrients,8.55534089925254,Maldives
LAC,MEX,999.0,999,999,999,2018,39,3,3: Micronutrients,14.5591021811841,Mexico
Asia,MHL,999.0,999,999,999,2018,39,3,3: Micronutrients,9.45474828711112,Marshall Islands
FSU,MKD,999.0,999,999,999,2018,39,3,3: Micronutrients,10.4791174764694,Macedonia
SSA,MLI,999.0,999,999,999,2018,39,3,3: Micronutrients,10.5560432025907,Mali
HIC,MLT,999.0,999,999,999,2018,39,3,3: Micronutrients,9.6361791609303,Malta
Asia,MMR,999.0,999,999,999,2018,39,3,3: Micronutrients,9.05617907018364,Myanmar
FSU,MNE,999.0,999,999,999,2018,39,3,3: Micronutrients,11.2898306027421,Montenegro
FSU,MNG,999.0,999,999,999,2018,39,3,3: Micronutrients,13.485136074532,Mongolia
SSA,MOZ,999.0,999,999,999,2018,39,3,3: Micronutrients,12.9265048210653,Mozambique
SSA,MRT,999.0,999,999,999,2018,39,3,3: Micronutrients,7.40108416984424,Mauritania
SSA,MUS,999.0,999,999,999,2018,39,3,3: Micronutrients,11.2956773964227,Mauritius
SSA,MWI,999.0,999,999,999,2018,39,3,3: Micronutrients,21.7660917702045,Malawi
Asia,MYS,999.0,999,999,999,2018,39,3,3: Micronutrients,17.2752942657903,Malaysia
SSA,NAM,999.0,999,999,999,2018,39,3,3: Micronutrients,23.2981557487122,Namibia
SSA,NER,999.0,999,999,999,2018,39,3,3: Micronutrients,14.5393722791269,Niger
SSA,NGA,999.0,999,999,999,2018,39,3,3: Micronutrients,11.2674497962117,Nigeria
LAC,NIC,999.0,999,999,999,2018,39,3,3: Micronutrients,9.067684287546593,Nicaragua
HIC,NLD,999.0,999,999,999,2018,39,3,3: Micronutrients,9.29354450698196,Netherlands
HIC,NOR,999.0,999,999,999,2018,39,3,3: Micronutrients,11.1401055023014,Norway
SAARC,NPL,999.0,999,999,999,2018,39,3,3: Micronutrients,8.90885009531267,Nepal
HIC,NZL,999.0,999,999,999,2018,39,3,3: Micronutrients,11.4509208316275,New Zealand
MENA,OMN,999.0,999,999,999,2018,39,3,3: Micronutrients,11.6640077002198,Oman
SAARC,PAK,999.0,999,999,999,2018,39,3,3: Micronutrients,9.7852480854218,Pakistan
LAC,PAN,999.0,999,999,999,2018,39,3,3: Micronutrients,17.7250494203267,Panama
LAC,PER,999.0,999,999,999,2018,39,3,3: Micronutrients,6.43886937033659,Peru
Asia,PHL,999.0,999,999,999,2018,39,3,3: Micronutrients,20.7520157156171,Philippines
Asia,PNG,999.0,999,999,999,2018,39,3,3: Micronutrients,24.6719808415162,Papua New Guinea
FSU,POL,999.0,999,999,999,2018,39,3,3: Micronutrients,11.1529636359791,Poland
HIC,PRT,999.0,999,999,999,2018,39,3,3: Micronutrients,10.5455263680242,Portugal
LAC,PRY,999.0,999,999,999,2018,39,3,3: Micronutrients,20.9550950197489,Paraguay
MENA,QAT,999.0,999,999,999,2018,39,3,3: Micronutrients,13.2108197118133,Qatar
FSU,ROU,999.0,999,999,999,2018,39,3,3: Micronutrients,12.4095572646482,Romania
FSU,RUS,999.0,999,999,999,2018,39,3,3: Micronutrients,12.2973298210252,Russia
SSA,RWA,999.0,999,999,999,2018,39,3,3: Micronutrients,10.3845570960126,Rwanda
MENA,SAU,999.0,999,999,999,2018,39,3,3: Micronutrients,13.1477322663858,Saudi Arabia
SSA,SDN,999.0,999,999,999,2018,39,3,3: Micronutrients,9.57879888907114,Sudan
SSA,SEN,999.0,999,999,999,2018,39,3,3: Micronutrients,12.6624283656081,Senegal
Asia,SGP,999.0,999,999,999,2018,39,3,3: Micronutrients,11.9324341559406,Singapore
Asia,SLB,999.0,999,999,999,2018,39,3,3: Micronutrients,9.32102666428608,Solomon Islands
SSA,SLE,999.0,999,999,999,2018,39,3,3: Micronutrients,15.0560470941813,Sierra Leone
LAC,SLV,999.0,999,999,999,2018,39,3,3: Micronutrients,12.0383479021906,El Salvador
FSU,SRB,999.0,999,999,999,2018,39,3,3: Micronutrients,11.750176844977,Serbia
SSA,SSD,999.0,999,999,999,2018,39,3,3: Micronutrients,8.60842834748747,South Sudan
SSA,STP,999.0,999,999,999,2018,39,3,3: Micronutrients,8.78261501932532,Sao Tome and Principe
LAC,SUR,999.0,999,999,999,2018,39,3,3: Micronutrients,13.5959410458545,Suriname
FSU,SVK,999.0,999,999,999,2018,39,3,3: Micronutrients,14.0674436984601,Slovakia
FSU,SVN,999.0,999,999,999,2018,39,3,3: Micronutrients,14.7665391064757,Slovenia
HIC,SWE,999.0,999,999,999,2018,39,3,3: Micronutrients,10.0471334326927,Sweden
SSA,SWZ,999.0,999,999,999,2018,39,3,3: Micronutrients,14.5901711197736,Eswatini
SSA,SYC,999.0,999,999,999,2018,39,3,3: Micronutrients,9.48603588452268,Seychelles
MENA,SYR,999.0,999,999,999,2018,39,3,3: Micronutrients,15.8269964051477,Syria
SSA,TCD,999.0,999,999,999,2018,39,3,3: Micronutrients,17.5527099167963,Chad
SSA,TGO,999.0,999,999,999,2018,39,3,3: Micronutrients,17.8285346785635,Togo
Asia,THA,999.0,999,999,999,2018,39,3,3: Micronutrients,10.77975726884,Thailand
FSU,TJK,999.0,999,999,999,2018,39,3,3: Micronutrients,10.4244665628882,Tajikistan
FSU,TKM,999.0,999,999,999,2018,39,3,3: Micronutrients,12.4677269969086,Turkmenistan
Asia,TLS,999.0,999,999,999,2018,39,3,3: Micronutrients,18.6058801539597,Timor-Leste
Asia,TON,999.0,999,999,999,2018,39,3,3: Micronutrients,9.104542589122772,Tonga
LAC,TTO,999.0,999,999,999,2018,39,3,3: Micronutrients,12.231139352595,Trinidad and Tobago
MENA,TUN,999.0,999,999,999,2018,39,3,3: Micronutrients,12.3487289669351,Tunisia
MENA,TUR,999.0,999,999,999,2018,39,3,3: Micronutrients,9.15495383984398,Turkey
SSA,TZA,999.0,999,999,999,2018,39,3,3: Micronutrients,10.358507720392,Tanzania
SSA,UGA,999.0,999,999,999,2018,39,3,3: Micronutrients,13.7864912662892,Uganda
FSU,UKR,999.0,999,999,999,2018,39,3,3: Micronutrients,12.4278930869444,Ukraine
LAC,URY,999.0,999,999,999,2018,39,3,3: Micronutrients,14.8872242776561,Uruguay
HIC,USA,999.0,999,999,999,2018,39,3,3: Micronutrients,13.8785629795548,United States
FSU,UZB,999.0,999,999,999,2018,39,3,3: Micronutrients,10.0858320493913,Uzbekistan
LAC,VCT,999.0,999,999,999,2018,39,3,3: Micronutrients,8.41028252636455,Saint Vincent and the Grenadines
LAC,VEN,999.0,999,999,999,2018,39,3,3: Micronutrients,12.6970896959195,Venezuela
Asia,VNM,999.0,999,999,999,2018,39,3,3: Micronutrients,8.78780288987805,Vietnam
Asia,VUT,999.0,999,999,999,2018,39,3,3: Micronutrients,10.8236112931339,Vanuatu
Asia,WSM,999.0,999,999,999,2018,39,3,3: Micronutrients,7.56180467795204,Samoa
MENA,YEM,999.0,999,999,999,2018,39,3,3: Micronutrients,18.9354949048771,Yemen
SSA,ZAF,999.0,999,999,999,2018,39,3,3: Micronutrients,9.25560362312748,South Africa
SSA,ZMB,999.0,999,999,999,2018,39,3,3: Micronutrients,21.5464256610636,Zambia
SSA,ZWE,999.0,999,999,999,2018,39,3,3: Micronutrients,20.6235268764252,Zimbabwe
